Line list produced by PGOPHER 10.1.182 04 Dec 2018 20:59  32 bit (fpc 3.3.1 i386-Darwin),10001182
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AlH_Plus,Excited,7.5,e,2,Ground,6.5,e,1,27937.4116252494,0.00329852833046421,28212.4305376078,275.018912358454,1.17187387294971,1502598.08707928,0,sR21(6.5),Excited v=0_A 7.5  8 F2e - Ground v=0_X 6.5  6 F1e
AlH_Plus,Excited,26.5,f,1,Ground,26.5,e,1,27939.3195464183,0.0316034417103774,32305.0998489329,4365.7803025146,43.3043077421283,16455392.9475719,0,qQ1(26.5),Excited v=0_A 26.5 26 F1f - Ground v=0_X 26.5 26 F1e
AlH_Plus,Excited,26.5,f,1,Ground,25.5,f,1,27940.8207714183,0.000239462791090454,32305.0998489329,4364.2790775146,0.315951927010659,120079.306148136,0,qR12(25.5),Excited v=0_A 26.5 26 F1f - Ground v=0_X 25.5 26 F2f
AlH_Plus,Excited,38.5,f,2,Ground,38.5,e,2,27946.4703494926,0.000012061977637928,37399.2376858162,9452.76733632352,0.0238673906648635,6283.68887983879,0,rQ21(38.5),Excited v=0_A 38.5 39 F2f - Ground v=1_X 38.5 38 F1e
AlH_Plus,Excited,38.5,f,2,Ground,37.5,f,2,27948.4088244926,0.000532938572517247,37399.2376858162,9450.82886132352,1.0274304751225,270553.119338425,0,rR2(37.5),Excited v=0_A 38.5 39 F2f - Ground v=1_X 37.5 38 F2f
AlH_Plus,Excited,25.5,e,2,Ground,26.5,e,1,27952.1238418135,0.000229848849899677,32317.9041443281,4365.7803025146,0.314803873324065,124395.480362417,0,qP21(26.5),Excited v=0_A 25.5 26 F2e - Ground v=0_X 26.5 26 F1e
AlH_Plus,Excited,25.5,e,2,Ground,25.5,f,1,27953.6250668135,0.0315672306610731,32317.9041443281,4364.2790775146,41.6313482253637,16453374.4662664,0,qQ2(25.5),Excited v=0_A 25.5 26 F2e - Ground v=0_X 25.5 26 F2f
AlH_Plus,Excited,13.5,f,2,Ground,13.5,e,1,27956.0584453915,0.00171126052339208,29135.7431694431,1179.68472405159,1.21511395245029,892093.218725978,0,rQ21(13.5),Excited v=0_A 13.5 14 F2f - Ground v=0_X 13.5 13 F1e
AlH_Plus,Excited,15.5,e,1,Ground,14.5,e,1,27956.1402082314,0.0167292586989295,29314.5685373101,1358.42832907873,12.727395095516,8176070.35808277,0,rR1(14.5),Excited v=0_A 15.5 15 F1e - Ground v=0_X 14.5 14 F1e
AlH_Plus,Excited,13.5,f,2,Ground,12.5,f,1,27956.8232203915,0.0173025406680972,29135.7431694431,1178.91994905159,11.4081228837089,8376123.31762069,0,rR2(12.5),Excited v=0_A 13.5 14 F2f - Ground v=0_X 12.5 13 F2f
AlH_Plus,Excited,35.5,e,2,Ground,34.5,e,2,27959.4550347421,8.82768697143397E-6,36107.3174517021,8147.86241696,0.0156687750910157,4475.19639806459,0,sR21(34.5),Excited v=0_A 35.5 36 F2e - Ground v=1_X 34.5 34 F1e
AlH_Plus,Excited,27.5,f,1,Ground,27.5,e,1,27965.7673805895,0.0316654275162059,32642.9485100298,4677.18112944032,44.9536982610205,16518897.7254733,0,qQ1(27.5),Excited v=0_A 27.5 27 F1f - Ground v=0_X 27.5 27 F1e
AlH_Plus,Excited,8.5,e,2,Ground,7.5,e,1,27966.7647694875,0.00273067214490092,28333.0695760181,366.304806530612,1.10755702865099,1266320.75078993,0,sR21(7.5),Excited v=0_A 8.5  9 F2e - Ground v=0_X 7.5  7 F1e
AlH_Plus,Excited,27.5,f,1,Ground,26.5,f,1,27967.3252555895,0.000227330464526253,32642.9485100298,4675.62325444032,0.311185426756679,114368.773933711,0,qR12(26.5),Excited v=0_A 27.5 27 F1f - Ground v=0_X 26.5 27 F2f
AlH_Plus,Excited,36.5,f,1,Ground,37.5,f,1,27971.403130846,0.000240412052930683,36097.0872329961,8125.68410215008,0.463099552185922,128857.24482634,0,oP12(37.5),Excited v=0_A 36.5 36 F1f - Ground v=0_X 37.5 38 F2f
AlH_Plus,Excited,14.5,f,2,Ground,14.5,e,1,27976.6958176802,0.00153327403302498,29335.124146759,1358.42832907873,1.16563719916406,800488.043138131,0,rQ21(14.5),Excited v=0_A 14.5 15 F2f - Ground v=0_X 14.5 14 F1e
AlH_Plus,Excited,14.5,f,2,Ground,13.5,f,1,27977.5172426802,0.0172553584697456,29335.124146759,1357.60690407873,12.243106558352,8408554.30699495,0,rR2(13.5),Excited v=0_A 14.5 15 F2f - Ground v=0_X 13.5 14 F2f
AlH_Plus,Excited,26.5,e,2,Ground,27.5,e,1,27978.2079025886,0.000218572100484915,32655.3890320289,4677.18112944032,0.310157040528261,118350.747666518,0,qP21(27.5),Excited v=0_A 26.5 27 F2e - Ground v=0_X 27.5 27 F1e
AlH_Plus,Excited,16.5,e,1,Ground,15.5,e,1,27978.4439298002,0.0167426096339446,29527.5635278773,1549.11959807712,13.5758914630359,8227796.71586638,0,rR1(15.5),Excited v=0_A 16.5 16 F1e - Ground v=0_X 15.5 15 F1e
AlH_Plus,Excited,26.5,e,2,Ground,26.5,f,1,27979.7657775886,0.0316334065152969,32655.3890320289,4675.62325444032,43.2827087038273,16518717.9722416,0,qQ2(26.5),Excited v=0_A 26.5 27 F2e - Ground v=0_X 26.5 27 F2f
AlH_Plus,Excited,42.5,f,1,Ground,42.5,e,2,27994.931503823,0.00102511730169382,38734.9799644253,10740.0484606022,2.23260241265274,535888.711476937,0,qQ1(42.5),Excited v=0_A 42.5 42 F1f - Ground v=1_X 42.5 42 F1e
AlH_Plus,Excited,28.5,f,1,Ground,28.5,e,1,27995.7537861155,0.0317281889375598,32990.7640919948,4995.01030587923,46.6014999500739,16587152.6150686,0,qQ1(28.5),Excited v=0_A 28.5 28 F1f - Ground v=0_X 28.5 28 F1e
AlH_Plus,Excited,9.5,e,2,Ground,8.5,e,1,27996.7805357111,0.00229616832082571,28467.1881577018,470.407621990669,1.04661490977999,1080449.92305178,0,sR21(8.5),Excited v=0_A 9.5 10 F2e - Ground v=0_X 8.5  8 F1e
AlH_Plus,Excited,42.5,f,1,Ground,41.5,f,2,27997.071378823,4.5550753605964E-6,38734.9799644253,10737.9085856022,0.00968904632179179,2326.18278349638,0,qR12(41.5),Excited v=0_A 42.5 42 F1f - Ground v=1_X 41.5 42 F2f
AlH_Plus,Excited,28.5,f,1,Ground,27.5,f,1,27997.3683111155,0.00021651698421261,32990.7640919948,4993.39578087923,0.307030535432796,109302.136394471,0,qR12(27.5),Excited v=0_A 28.5 28 F1f - Ground v=0_X 27.5 28 F2f
AlH_Plus,Excited,34.5,e,1,Ground,35.5,e,1,27997.8865749728,0.0153117353288039,35270.2580408333,7272.37146586048,27.9158235348164,8234772.32383576,0,pP1(35.5),Excited v=0_A 34.5 34 F1e - Ground v=0_X 35.5 35 F1e
AlH_Plus,Excited,15.5,f,2,Ground,15.5,e,1,27997.9765619659,0.00138248525529198,29547.096160043,1549.11959807712,1.12021820175659,722863.050456868,0,rQ21(15.5),Excited v=0_A 15.5 16 F2f - Ground v=0_X 15.5 15 F1e
AlH_Plus,Excited,15.5,f,2,Ground,14.5,f,1,27998.8546369659,0.0172145993395421,29547.096160043,1548.24152307712,13.0766557939184,8438999.3599407,0,rR2(14.5),Excited v=0_A 15.5 16 F2f - Ground v=0_X 14.5 15 F2f
AlH_Plus,Excited,34.5,e,1,Ground,34.5,f,1,27999.8976499728,0.000435488425836131,35270.2580408333,7270.36039086048,0.771857267130222,227736.022620463,0,pQ12(34.5),Excited v=0_A 34.5 34 F1e - Ground v=0_X 34.5 35 F2f
AlH_Plus,Excited,44.5,e,1,Ground,45.5,e,2,28001.2029956296,0.000497173405754165,39656.2203249496,11655.01732932,1.15807799978235,265796.228648252,0,pP1(45.5),Excited v=0_A 44.5 44 F1e - Ground v=1_X 45.5 45 F1e
AlH_Plus,Excited,17.5,e,1,Ground,16.5,e,1,28001.288944105,0.0167528792294018,29752.8686283008,1751.5796841958,14.4214568837705,8274926.53643325,0,rR1(16.5),Excited v=0_A 17.5 17 F1e - Ground v=0_X 16.5 16 F1e
AlH_Plus,Excited,44.5,e,1,Ground,44.5,f,2,28003.4939206296,0.0000111374457969705,39656.2203249496,11652.72640432,0.0253766726002909,5825.75573204553,0,pQ12(44.5),Excited v=0_A 44.5 44 F1e - Ground v=1_X 44.5 45 F2f
AlH_Plus,Excited,41.5,e,2,Ground,42.5,e,2,28004.4185665823,4.43036569068529E-6,38744.4670271846,10740.0484606022,0.00964562226628101,2372.76150288382,0,qP21(42.5),Excited v=0_A 41.5 42 F2e - Ground v=1_X 42.5 42 F1e
AlH_Plus,Excited,41.5,e,2,Ground,41.5,f,2,28006.5584415823,0.00102498648423141,38744.4670271846,10737.9085856022,2.17949794924748,536265.494936025,0,qQ2(41.5),Excited v=0_A 41.5 42 F2e - Ground v=1_X 41.5 42 F2f
AlH_Plus,Excited,27.5,e,2,Ground,28.5,e,1,28007.8597927667,0.000208492365737378,33002.8700986459,4995.01030587923,0.306095546787715,112987.967911229,0,qP21(28.5),Excited v=0_A 27.5 28 F2e - Ground v=0_X 28.5 28 F1e
AlH_Plus,Excited,27.5,e,2,Ground,27.5,f,1,28009.4743177667,0.0316998269592302,33002.8700986459,4993.39578087923,44.9323098086739,16588573.2328508,0,qQ2(27.5),Excited v=0_A 27.5 28 F2e - Ground v=0_X 27.5 28 F2f
AlH_Plus,Excited,33.5,f,2,Ground,34.5,f,1,28011.5224043978,0.0151935590162572,35281.8827952583,7270.36039086048,26.9178041110114,8185859.70698316,0,pP2(34.5),Excited v=0_A 33.5 34 F2f - Ground v=0_X 34.5 35 F2f
AlH_Plus,Excited,43.5,f,2,Ground,44.5,f,2,28014.1658174144,0.000494786816088374,39666.8922217344,11652.72640432,1.12694239664105,264896.105262127,0,pP2(44.5),Excited v=0_A 43.5 44 F2f - Ground v=1_X 44.5 45 F2f
AlH_Plus,Excited,16.5,f,2,Ground,16.5,e,1,28019.9114103702,0.00125387965646188,29771.491094566,1751.5796841958,1.07866552765347,656646.446974075,0,rQ21(16.5),Excited v=0_A 16.5 17 F2f - Ground v=0_X 16.5 16 F1e
AlH_Plus,Excited,16.5,f,2,Ground,15.5,f,1,28020.8461353702,0.0171791906985156,29771.491094566,1750.6449591958,13.9088177901078,8467953.79032825,0,rR2(15.5),Excited v=0_A 16.5 17 F2f - Ground v=0_X 15.5 16 F2f
AlH_Plus,Excited,18.5,e,1,Ground,17.5,e,1,28024.7118409995,0.0167609615842164,29990.3236943549,1965.61185335536,15.2643761640293,8318449.28224689,0,rR1(17.5),Excited v=0_A 18.5 18 F1e - Ground v=0_X 17.5 17 F1e
AlH_Plus,Excited,10.5,e,2,Ground,9.5,e,1,28027.4068749631,0.00195694343356065,28614.6459942234,587.23911926037,0.990020378038449,932166.841504829,0,sR21(9.5),Excited v=0_A 10.5 11 F2e - Ground v=0_X 9.5  9 F1e
AlH_Plus,Excited,29.5,f,1,Ground,29.5,e,1,28030.108178418,0.0317930590411454,33348.2722901013,5318.16411168331,48.2478068964925,16661883.4029534,0,qQ1(29.5),Excited v=0_A 29.5 29 F1f - Ground v=0_X 29.5 29 F1e
AlH_Plus,Excited,29.5,f,1,Ground,28.5,f,1,28031.779353418,0.000206869535743917,33348.2722901013,5316.49293668331,0.303453849767711,104813.40788985,0,qR12(28.5),Excited v=0_A 29.5 29 F1f - Ground v=0_X 28.5 29 F2f
AlH_Plus,Excited,28.5,e,2,Ground,29.5,e,1,28041.9063204171,0.000199476410122569,33360.0704321004,5318.16411168331,0.302589632781629,108236.090138113,0,qP21(29.5),Excited v=0_A 28.5 29 F2e - Ground v=0_X 29.5 29 F1e
AlH_Plus,Excited,17.5,f,2,Ground,17.5,e,1,28042.521108555,0.00114350051667736,30008.1329619103,1965.61185335536,1.04073604129639,599808.620004467,0,rQ21(17.5),Excited v=0_A 17.5 18 F2f - Ground v=0_X 17.5 17 F1e
AlH_Plus,Excited,17.5,f,2,Ground,16.5,f,1,28043.512483555,0.0171483511065325,30008.1329619103,1964.62047835536,14.7396665788429,8495830.26444517,0,rR2(16.5),Excited v=0_A 17.5 18 F2f - Ground v=0_X 16.5 17 F2f
AlH_Plus,Excited,28.5,e,2,Ground,28.5,f,1,28043.5774954171,0.0317679064326686,33360.0704321004,5316.49293668331,46.5802652490013,16664705.8566405,0,qQ2(28.5),Excited v=0_A 28.5 29 F2e - Ground v=0_X 28.5 29 F2f
AlH_Plus,Excited,19.5,e,1,Ground,18.5,e,1,28048.7588051101,0.0167675453660598,30239.7575126587,2190.99870754858,16.1049070623324,8359159.61282936,0,rR1(18.5),Excited v=0_A 19.5 19 F1e - Ground v=0_X 18.5 18 F1e
AlH_Plus,Excited,40.5,e,1,Ground,39.5,e,2,28052.8303224738,0.000531166320793769,37831.4088009138,9778.57847844,1.07389696896707,272020.892648699,0,rR1(39.5),Excited v=0_A 40.5 40 F1e - Ground v=1_X 39.5 39 F1e
AlH_Plus,Excited,36.5,e,2,Ground,35.5,e,2,28058.5092632406,8.56423960342607E-6,36531.1394540806,8472.63019084,0.0155802885399654,4375.83562239403,0,sR21(35.5),Excited v=0_A 36.5 37 F2e - Ground v=1_X 35.5 35 F1e
AlH_Plus,Excited,11.5,e,2,Ground,10.5,e,1,28058.6022482495,0.00168759761256932,28775.3019752998,716.69972705023,0.938089629039476,812371.415100981,0,sR21(10.5),Excited v=0_A 11.5 12 F2e - Ground v=0_X 10.5 10 F1e
AlH_Plus,Excited,39.5,f,2,Ground,39.5,e,2,28063.7318732755,0.0000118247583439005,37842.3103517155,9778.57847844,0.0238976734765687,6211.91272658823,0,rQ21(39.5),Excited v=0_A 39.5 40 F2f - Ground v=1_X 39.5 39 F1e
AlH_Plus,Excited,39.5,f,2,Ground,38.5,f,2,28065.7206982755,0.000534750646409971,37842.3103517155,9776.58965344,1.05363091802524,273936.91371654,0,rR2(38.5),Excited v=0_A 39.5 40 F2f - Ground v=1_X 38.5 39 F2f
AlH_Plus,Excited,18.5,f,2,Ground,18.5,e,1,28065.8387775675,0.00104820564872671,30256.8374851161,2190.99870754858,1.00616880972518,550737.659647623,0,rQ21(18.5),Excited v=0_A 18.5 19 F2f - Ground v=0_X 18.5 18 F1e
AlH_Plus,Excited,18.5,f,2,Ground,17.5,f,1,28066.8868025675,0.017121495775278,30256.8374851161,2189.95068254858,15.5692877359417,8522977.07071231,0,rR2(17.5),Excited v=0_A 18.5 19 F2f - Ground v=0_X 17.5 18 F2f
AlH_Plus,Excited,30.5,f,1,Ground,30.5,e,1,28069.8726925535,0.031861556062972,33715.1888047728,5645.31611221929,49.8927006906715,16745190.5849007,0,qQ1(30.5),Excited v=0_A 30.5 30 F1f - Ground v=0_X 30.5 30 F1e
AlH_Plus,Excited,30.5,f,1,Ground,29.5,f,1,28071.6005175535,0.00019826029334656,33715.1888047728,5643.58828721929,0.300426753114851,100849.066325242,0,qR12(29.5),Excited v=0_A 30.5 30 F1f - Ground v=0_X 29.5 30 F2f
AlH_Plus,Excited,20.5,e,1,Ground,19.5,e,1,28073.4895336873,0.016773168577082,30500.9880454063,2427.49851171904,16.9432800257461,8397709.30565215,0,rR1(19.5),Excited v=0_A 20.5 20 F1e - Ground v=0_X 19.5 19 F1e
AlH_Plus,Excited,29.5,e,2,Ground,30.5,e,1,28081.3873491753,0.00019141213508318,33726.7034613946,5645.31611221929,0.299613502222115,104037.343340308,0,qP21(30.5),Excited v=0_A 29.5 30 F2e - Ground v=0_X 30.5 30 F1e
AlH_Plus,Excited,29.5,e,2,Ground,29.5,f,1,28083.1151741753,0.0318392300540956,33726.7034613946,5643.58828721929,48.2266738937917,16749249.2657105,0,qQ2(29.5),Excited v=0_A 29.5 30 F2e - Ground v=0_X 29.5 30 F2f
AlH_Plus,Excited,19.5,f,2,Ground,19.5,e,1,28089.9132687116,0.000965482923762703,30517.4117804306,2427.49851171904,0.974704506940672,508144.957409472,0,rQ21(19.5),Excited v=0_A 19.5 20 F2f - Ground v=0_X 19.5 19 F1e
AlH_Plus,Excited,12.5,e,2,Ground,11.5,e,1,28090.3338235661,0.00147059796293004,28949.0121330053,858.678309439255,0.89077308377422,714476.388728293,0,sR21(11.5),Excited v=0_A 12.5 13 F2e - Ground v=0_X 11.5 11 F1e
AlH_Plus,Excited,19.5,f,2,Ground,18.5,f,1,28091.0179437116,0.0170981795253718,30517.4117804306,2426.39383671904,16.3977694640961,8549695.7284774,0,rR2(18.5),Excited v=0_A 19.5 20 F2f - Ground v=0_X 18.5 19 F2f
AlH_Plus,Excited,21.5,e,1,Ground,20.5,e,1,28098.982219373,0.016778260433881,30773.8226205675,2674.84040119456,17.779699493038,8434647.76438504,0,rR1(20.5),Excited v=0_A 21.5 21 F1e - Ground v=0_X 20.5 20 F1e
AlH_Plus,Excited,35.5,e,1,Ground,36.5,e,1,28103.4771995178,0.0153919794314189,35679.5867082979,7576.10950878007,28.733261175708,8334048.81658551,0,pP1(36.5),Excited v=0_A 35.5 35 F1e - Ground v=0_X 36.5 36 F1e
AlH_Plus,Excited,35.5,e,1,Ground,35.5,f,1,28105.5449245178,0.000423170471291761,35679.5867082979,7574.04178378007,0.768554422109307,222967.519281823,0,pQ12(35.5),Excited v=0_A 35.5 35 F1e - Ground v=0_X 35.5 36 F2f
AlH_Plus,Excited,46.5,f,1,Ground,47.5,f,2,28106.6231859227,6.28124155874755E-6,40594.8908625118,12488.2676765891,0.0152099169046775,3380.24706397507,0,oP12(47.5),Excited v=0_A 46.5 46 F1f - Ground v=1_X 47.5 48 F2f
AlH_Plus,Excited,20.5,f,2,Ground,20.5,e,1,28114.8137104516,0.000893310348278902,30789.6541116461,2674.84040119456,0.9460960501763,470993.606811323,0,rQ21(20.5),Excited v=0_A 20.5 21 F2f - Ground v=0_X 20.5 20 F1e
AlH_Plus,Excited,20.5,f,2,Ground,19.5,f,1,28115.9750354516,0.0170780619537387,30789.6541116461,2673.67907619456,17.2251975430507,8576257.46659808,0,rR2(19.5),Excited v=0_A 20.5 21 F2f - Ground v=0_X 19.5 20 F2f
AlH_Plus,Excited,31.5,f,1,Ground,31.5,e,1,28116.3491196027,0.0319354467707551,34091.2193635113,5974.87024390858,51.5362515313035,16839650.6517608,0,qQ1(31.5),Excited v=0_A 31.5 31 F1f - Ground v=0_X 31.5 31 F1e
AlH_Plus,Excited,34.5,f,2,Ground,35.5,f,1,28117.012869438,0.0152794823334311,35691.0546532181,7574.04178378007,27.7389962352878,8287502.70508825,0,pP2(35.5),Excited v=0_A 34.5 35 F2f - Ground v=0_X 35.5 36 F2f
AlH_Plus,Excited,31.5,f,1,Ground,30.5,f,1,28118.1335946027,0.000190582489826043,34091.2193635113,5973.08576890858,0.29792502200213,97366.5806736228,0,qR12(30.5),Excited v=0_A 31.5 31 F1f - Ground v=0_X 30.5 31 F2f
AlH_Plus,Excited,13.5,e,2,Ground,12.5,e,1,28122.5762311778,0.00129351858429638,29135.6280414003,1013.05181022249,0.847831800771247,633636.842933671,0,sR21(12.5),Excited v=0_A 13.5 14 F2e - Ground v=0_X 12.5 12 F1e
AlH_Plus,Excited,22.5,e,1,Ground,21.5,e,1,28125.3398741399,0.016783174079969,31058.0580807351,2932.71820659525,18.6143459313997,8470454.80038427,0,rR1(21.5),Excited v=0_A 22.5 22 F1e - Ground v=0_X 21.5 21 F1e
AlH_Plus,Excited,30.5,e,2,Ground,31.5,e,1,28127.6026862487,0.00018420547336745,34102.4729301573,5974.87024390858,0.297145097758783,100345.633559969,0,qP21(31.5),Excited v=0_A 30.5 31 F2e - Ground v=0_X 31.5 31 F1e
AlH_Plus,Excited,30.5,e,2,Ground,30.5,f,1,28129.3871612487,0.0319156198255516,34102.4729301573,5973.08576890858,49.8716212086954,16844807.4502767,0,qQ2(30.5),Excited v=0_A 30.5 31 F2e - Ground v=0_X 30.5 31 F2f
AlH_Plus,Excited,21.5,f,2,Ground,21.5,e,1,28140.6354925976,0.000830049637827373,31073.3536991929,2932.71820659525,0.920113969437288,438443.961085144,0,rQ21(21.5),Excited v=0_A 21.5 22 F2f - Ground v=0_X 21.5 21 F1e
AlH_Plus,Excited,21.5,f,2,Ground,20.5,f,1,28141.8534675976,0.0170608863617222,31073.3536991929,2931.50023159525,18.0516526190843,8602918.83746069,0,rR2(20.5),Excited v=0_A 21.5 22 F2f - Ground v=0_X 20.5 21 F2f
AlH_Plus,Excited,43.5,f,1,Ground,43.5,e,2,28142.0867309853,0.00103068741418281,39193.8135382656,11051.7268072803,2.28492596091796,544479.827203968,0,qQ1(43.5),Excited v=0_A 43.5 43 F1f - Ground v=1_X 43.5 43 F1e
AlH_Plus,Excited,43.5,f,1,Ground,42.5,f,2,28144.2769559853,4.5199049760878E-6,39193.8135382656,11049.5365822803,0.00979166268938285,2333.82077814015,0,qR12(42.5),Excited v=0_A 43.5 43 F1f - Ground v=1_X 42.5 43 F2f
AlH_Plus,Excited,42.5,e,2,Ground,43.5,e,2,28151.4921166071,4.39666403580927E-6,39203.2189238875,11051.7268072803,0.00974368686636803,2378.22295192877,0,qP21(43.5),Excited v=0_A 42.5 43 F2e - Ground v=1_X 43.5 43 F1e
AlH_Plus,Excited,23.5,e,1,Ground,22.5,e,1,28152.6983119609,0.0167882129436615,31353.4809004212,3200.78258846027,19.4473781351868,8505568.43171774,0,rR1(22.5),Excited v=0_A 23.5 23 F1e - Ground v=0_X 22.5 22 F1e
AlH_Plus,Excited,42.5,e,2,Ground,42.5,f,2,28153.6823416071,0.00103058083359269,39203.2189238875,11049.5365822803,2.23184531220359,544872.262869052,0,qQ2(42.5),Excited v=0_A 42.5 43 F2e - Ground v=1_X 42.5 43 F2f
AlH_Plus,Excited,14.5,e,2,Ground,13.5,e,1,28155.3108612919,0.00114736143904596,29334.9955853434,1179.68472405159,0.808940797200512,566239.167363954,0,sR21(13.5),Excited v=0_A 14.5 15 F2e - Ground v=0_X 13.5 13 F1e
AlH_Plus,Excited,37.5,f,1,Ground,38.5,f,1,28159.8218033165,0.000234867850996155,36521.065802825,8361.24399950848,0.46121886077241,127498.952202865,0,oP12(38.5),Excited v=0_A 37.5 37 F1f - Ground v=0_X 38.5 39 F2f
AlH_Plus,Excited,37.5,e,2,Ground,36.5,e,2,28162.8342950272,8.32850617716944E-6,36961.7514674387,8798.91717241152,0.0155146240507179,4290.22615437531,0,sR21(36.5),Excited v=0_A 37.5 38 F2e - Ground v=1_X 36.5 36 F1e
AlH_Plus,Excited,22.5,f,2,Ground,22.5,e,1,28167.5079822934,0.000774364922605007,31368.2905707537,3200.78258846027,0.896548651735509,409812.075191679,0,rQ21(22.5),Excited v=0_A 22.5 23 F2f - Ground v=0_X 22.5 22 F1e
AlH_Plus,Excited,22.5,f,2,Ground,21.5,f,1,28168.7826072934,0.0170464676752893,31368.2905707537,3199.50796346027,18.8772088986217,8629937.0358704,0,rR2(21.5),Excited v=0_A 22.5 23 F2f - Ground v=0_X 21.5 22 F2f
AlH_Plus,Excited,32.5,f,1,Ground,32.5,e,1,28171.1542637146,0.0320168175980949,34476.0597390952,6304.9054753806,53.1785191843316,16948437.7336523,0,qQ1(32.5),Excited v=0_A 32.5 32 F1f - Ground v=0_X 32.5 32 F1e
AlH_Plus,Excited,32.5,f,1,Ground,31.5,f,1,28172.9953887146,0.000183747330826373,34476.0597390952,6303.0643503806,0.295928486585234,94333.3706600037,0,qR12(31.5),Excited v=0_A 32.5 32 F1f - Ground v=0_X 31.5 32 F2f
AlH_Plus,Excited,41.5,e,1,Ground,40.5,e,2,28177.7925814554,0.000533227527010047,38280.1937728154,10102.40119136,1.10011536332099,275678.749431107,0,rR1(40.5),Excited v=0_A 41.5 41 F1e - Ground v=1_X 40.5 40 F1e
AlH_Plus,Excited,45.5,e,1,Ground,46.5,e,2,28179.2297394768,0.000500722573096481,40123.3764135507,11944.1466740739,1.18417173395841,270980.262321834,0,pP1(46.5),Excited v=0_A 45.5 45 F1e - Ground v=1_X 46.5 46 F1e
AlH_Plus,Excited,24.5,e,1,Ground,23.5,e,1,28181.2361548376,0.0167936528795967,31659.8672791252,3478.63112428762,20.2789355280141,8540409.80637066,0,rR1(23.5),Excited v=0_A 24.5 24 F1e - Ground v=0_X 23.5 23 F1e
AlH_Plus,Excited,45.5,e,1,Ground,45.5,f,2,28181.5710144768,0.0000110813135607323,40123.3764135507,11941.8053990739,0.0256467687470326,5870.34830721685,0,pQ12(45.5),Excited v=0_A 45.5 45 F1e - Ground v=1_X 45.5 46 F2f
AlH_Plus,Excited,31.5,e,2,Ground,32.5,e,1,28182.1673994061,0.000177777926277909,34487.0728747867,6304.9054753806,0.295165888260447,97125.3965046341,0,qP21(32.5),Excited v=0_A 31.5 32 F2e - Ground v=0_X 32.5 32 F1e
AlH_Plus,Excited,31.5,e,2,Ground,31.5,f,1,28184.0085244061,0.0319992079879469,34487.0728747867,6303.0643503806,51.515180505064,16954577.7809993,0,qQ2(31.5),Excited v=0_A 31.5 32 F2e - Ground v=0_X 31.5 32 F2f
AlH_Plus,Excited,15.5,e,2,Ground,14.5,e,1,28188.5256936112,0.0010254905109365,29546.9540226899,1358.42832907873,0.773747614161392,509553.599203288,0,sR21(14.5),Excited v=0_A 15.5 16 F2e - Ground v=0_X 14.5 14 F1e
AlH_Plus,Excited,40.5,f,2,Ground,40.5,e,2,28188.6195260539,0.0000116194231820631,38291.0207174139,10102.40119136,0.0239631219485893,6158.49242317835,0,rQ21(40.5),Excited v=0_A 40.5 41 F2f - Ground v=1_X 40.5 40 F1e
AlH_Plus,Excited,40.5,f,2,Ground,39.5,f,2,28190.6587010539,0.000536718376790364,38291.0207174139,10100.36201636,1.07981663318876,277571.756805648,0,rR2(39.5),Excited v=0_A 40.5 41 F2f - Ground v=1_X 39.5 40 F2f
AlH_Plus,Excited,44.5,f,2,Ground,45.5,f,2,28192.2131715651,0.000498412368079376,40134.018570639,11941.8053990739,1.15309808724075,270106.289291648,0,pP2(45.5),Excited v=0_A 44.5 45 F2f - Ground v=1_X 45.5 46 F2f
AlH_Plus,Excited,23.5,f,2,Ground,23.5,e,1,28195.6043192663,0.000725160331977191,31674.2354435539,3478.63112428762,0.875210770233816,384537.838210573,0,rQ21(23.5),Excited v=0_A 23.5 24 F2f - Ground v=0_X 23.5 23 F1e
AlH_Plus,Excited,23.5,f,2,Ground,22.5,f,1,28196.9355942663,0.0170346866458883,31674.2354435539,3477.29984928762,19.7019336722966,8657585.61165507,0,rR2(22.5),Excited v=0_A 23.5 24 F2f - Ground v=0_X 22.5 23 F2f
AlH_Plus,Excited,25.5,e,1,Ground,24.5,e,1,28211.1872796719,0.0167997617442103,31976.9832156719,3765.795936,21.1091403339819,8575406.93356081,0,rR1(24.5),Excited v=0_A 25.5 25 F1e - Ground v=0_X 24.5 24 F1e
AlH_Plus,Excited,16.5,e,2,Ground,15.5,e,1,28222.2156740456,0.000922932964377198,29771.3352721227,1549.11959807712,0.741904173327757,461493.574710244,0,sR21(15.5),Excited v=0_A 16.5 17 F2e - Ground v=0_X 15.5 15 F1e
AlH_Plus,Excited,24.5,f,2,Ground,24.5,e,1,28225.1536949736,0.000681531808256624,31990.9496309736,3765.795936,0.855930698645075,362160.42205515,0,rQ21(24.5),Excited v=0_A 24.5 25 F2f - Ground v=0_X 24.5 24 F1e
AlH_Plus,Excited,24.5,f,2,Ground,23.5,f,1,28226.5416199736,0.0170254888061577,31990.9496309736,3764.408011,20.52588731733,8686171.31479954,0,rR2(23.5),Excited v=0_A 24.5 25 F2f - Ground v=0_X 23.5 24 F2f
